ImageNumber,ObjectNumber,Annotation,AreaShape_Area,AreaShape_BoundingBoxArea,AreaShape_BoundingBoxMaximum_X,AreaShape_BoundingBoxMaximum_Y,AreaShape_BoundingBoxMinimum_X,AreaShape_BoundingBoxMinimum_Y,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_CentralMoment_0_0,AreaShape_CentralMoment_0_1,AreaShape_CentralMoment_0_2,AreaShape_CentralMoment_0_3,AreaShape_CentralMoment_1_0,AreaShape_CentralMoment_1_1,AreaShape_CentralMoment_1_2,AreaShape_CentralMoment_1_3,AreaShape_CentralMoment_2_0,AreaShape_CentralMoment_2_1,AreaShape_CentralMoment_2_2,AreaShape_CentralMoment_2_3,AreaShape_Compactness,AreaShape_ConvexArea,AreaShape_Eccentricity,AreaShape_EquivalentDiameter,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_HuMoment_0,AreaShape_HuMoment_1,AreaShape_HuMoment_2,AreaShape_HuMoment_3,AreaShape_HuMoment_4,AreaShape_HuMoment_5,AreaShape_HuMoment_6,AreaShape_InertiaTensorEigenvalues_0,AreaShape_InertiaTensorEigenvalues_1,AreaShape_InertiaTensor_0_0,AreaShape_InertiaTensor_0_1,AreaShape_InertiaTensor_1_0,AreaShape_InertiaTensor_1_1,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_NormalizedMoment_0_0,AreaShape_NormalizedMoment_0_1,AreaShape_NormalizedMoment_0_2,AreaShape_NormalizedMoment_0_3,AreaShape_NormalizedMoment_1_0,AreaShape_NormalizedMoment_1_1,AreaShape_NormalizedMoment_1_2,AreaShape_NormalizedMoment_1_3,AreaShape_NormalizedMoment_2_0,AreaShape_NormalizedMoment_2_1,AreaShape_NormalizedMoment_2_2,AreaShape_NormalizedMoment_2_3,AreaShape_NormalizedMoment_3_0,AreaShape_NormalizedMoment_3_1,AreaShape_NormalizedMoment_3_2,AreaShape_NormalizedMoment_3_3,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,AreaShape_SpatialMoment_0_0,AreaShape_SpatialMoment_0_1,AreaShape_SpatialMoment_0_2,AreaShape_SpatialMoment_0_3,AreaShape_SpatialMoment_1_0,AreaShape_SpatialMoment_1_1,AreaShape_SpatialMoment_1_2,AreaShape_SpatialMoment_1_3,AreaShape_SpatialMoment_2_0,AreaShape_SpatialMoment_2_1,AreaShape_SpatialMoment_2_2,AreaShape_SpatialMoment_2_3,AreaShape_Zernike_0_0,AreaShape_Zernike_1_1,AreaShape_Zernike_2_0,AreaShape_Zernike_2_2,AreaShape_Zernike_3_1,AreaShape_Zernike_3_3,AreaShape_Zernike_4_0,AreaShape_Zernike_4_2,AreaShape_Zernike_4_4,AreaShape_Zernike_5_1,AreaShape_Zernike_5_3,AreaShape_Zernike_5_5,AreaShape_Zernike_6_0,AreaShape_Zernike_6_2,AreaShape_Zernike_6_4,AreaShape_Zernike_6_6,AreaShape_Zernike_7_1,AreaShape_Zernike_7_3,AreaShape_Zernike_7_5,AreaShape_Zernike_7_7,AreaShape_Zernike_8_0,AreaShape_Zernike_8_2,AreaShape_Zernike_8_4,AreaShape_Zernike_8_6,AreaShape_Zernike_8_8,AreaShape_Zernike_9_1,AreaShape_Zernike_9_3,AreaShape_Zernike_9_5,AreaShape_Zernike_9_7,AreaShape_Zernike_9_9,Location_Center_X,Location_Center_Y,Location_Center_Z,Number_Object_Number,Parent_Cells
7,6,,382,630,2261,589,2240,559,2249.162304,572.7565445,382,1.12E-13,9937.937173,14907.47589,3.27E-13,-8486.905759,-12851.19289,-476286.1553,25050.35864,-2341.807516,620805.8716,831895.9581,1.672334725,451,0.887437791,22.05396804,1,0.606349206,0.597966415,0.239770674,0.024255662,0.00098636,0.000173831,2.14E-08,1.25E-06,-6.87E-08,75.54297707,16.04942034,26.01554234,22.21703078,22.21703078,65.57685508,34.7661852,31.38470965,7.615773106,2.965387555,2.828427125,15.79162961,16.02469112,nan,nan,0.068103514,0.005226918,nan,-0.058159766,-0.004505936,-0.008544327,0.17166716,-0.000821094,0.011136936,0.000763567,0.016932492,-0.015248362,-0.000421865,-0.002007325,-24.16006392,89.59797975,0.847006652,382,3500,42006,581888,5255,39661,409487,5037871,97341,656025,5997747,65063223,0.49378427,0.035243396,0.121428385,0.117242088,0.04544164,0.008324559,0.005765891,0.048920237,0.034710919,0.022211836,0.010872475,0.00921697,0.006411762,0.010499685,0.002874485,0.011784639,0.007895274,0.009527178,0.004724895,0.00666274,0.00247759,0.009198209,0.013208221,0.012795426,0.005759231,0.007712282,0.010513978,0.007376926,0.003445572,0.003399851,2249.162304,572.7565445,0,6,6
7,7,,874,1386,1798,603,1765,561,1780.744851,580.1258581,874,3.98E-13,50502.10183,11520.16066,-2.94E-12,-24521.93364,-120970.7419,-2596774.225,95070.15561,36605.13204,4457361.943,11688492.74,1.475405464,962,0.790979953,33.35882735,1,0.630591631,0.677779786,0.190570534,0.007526244,0.000734905,3.30E-05,2.86E-09,-6.58E-08,-4.26E-09,121.1907887,45.36785823,57.78272521,28.05713231,28.05713231,108.7759217,44.03467519,45.61797891,12.04159458,4.696955174,4.182873156,27.60837967,26.94226664,nan,nan,0.066112958,0.000510129,nan,-0.032101982,-0.005356755,-0.003889555,0.124457576,0.001620927,0.006676419,0.0005922,0.01068715,-0.008968229,-0.000370511,-0.000886624,-23.86868293,127.2964646,0.908523909,874,13761,267167,5808321,16716,238669,4216639,84541363,414778,5629217,92742375,1729704143,0.534748372,0.032766898,0.18833213,0.078685121,0.02402845,0.023930664,0.010010162,0.024622622,0.034103123,0.008710538,0.026680729,0.008601865,0.015578744,0.014590776,0.014240148,0.014048617,0.015195844,0.008376458,0.01047306,0.004701385,0.009462506,0.003605495,0.011359621,0.006995012,0.008068976,0.007619369,0.003987444,0.005068993,0.006629168,0.002802952,1780.744851,580.1258581,0,7,7
7,8,,453,770,1439,735,1404,713,1421.960265,724.8830022,453,-2.27E-13,29769.28477,-93261.31512,2.13E-14,-5633.10596,55300.36023,-1034562.778,13170.79912,8420.467479,848756.6665,-2590070.472,1.932170477,554,0.798024248,24.01619274,1,0.588311688,0.517552675,0.20925049,0.009556643,0.002510339,0.000450046,4.64E-07,4.28E-05,-1.15E-07,69.53744236,25.2530298,65.71586042,12.4351125,12.4351125,29.07461174,33.35564536,34.23448554,9.219544457,3.357821574,2.828427125,20.45169128,20.10095711,nan,nan,0.145068125,-0.021352859,nan,-0.027450579,0.012661421,-0.011129156,0.064182366,0.001927927,0.009130375,-0.001309085,-0.004133918,-0.003507492,0.000632801,-0.001204919,-72.91666229,104.8761543,0.817689531,453,8136,175894,4135170,5383,91047,1943105,45632067,77137,1259945,26742343,628176905,0.476509224,0.048099646,0.169159868,0.072226919,0.04556919,0.025417523,0.01496337,0.031302166,0.019320433,0.01173295,0.020488489,0.025541188,0.001415154,0.017717763,0.010803578,0.002804987,0.013326948,0.016104408,0.015177342,0.016517944,0.003097159,0.012127442,0.002892756,0.003865995,0.005841724,0.010322852,0.00479424,0.004159461,0.007277623,0.007865902,1421.960265,724.8830022,0,8,8
7,9,,5216,11124,1957,760,1751,706,1824.767255,738.2791411,5216,-1.69E-10,14825985.45,578851965.4,5.39E-11,1658476.877,80705534.9,12508752990,790461.5706,-9639209.246,2803762085,89383237261,4.07042934,6999,0.97991882,81.49366519,1,0.468896081,0.24567433,0.573993622,0.281001775,0.111537723,0.085389034,0.008332974,0.045242511,6.69E-05,2879.465749,114.4849834,2842.405185,-317.959524,-317.959524,151.5455465,214.6426145,206.1965082,23,7.252288053,6,51.14052447,42.7990623,nan,nan,0.544939644,0.294593768,nan,0.060958498,0.041073278,0.088145728,0.029053977,-0.00490566,0.019757337,0.008721166,-0.002734857,0.004123202,0.00034792,0.004700474,83.35174655,516.527958,0.745249321,5216,384770,43209412,5953636148,168368,14078522,1720150814,2.50E+11,6225236,556647778,71711267434,1.08E+13,0.155284349,0.043528758,0.043915009,0.052153974,0.016748715,0.019898006,0.019056883,0.03156275,0.026360507,0.002314111,0.015167487,0.009115441,0.018694393,0.014603727,0.020507098,0.01395279,0.002846578,0.004472317,0.009457404,0.003690962,0.009077404,0.01495657,0.009124911,0.012520022,0.006882591,0.001658378,0.003561993,0.003682433,0.00470544,0.002616169,1824.767255,738.2791411,0,9,9
7,10,,3409,6554,1762,766,1649,708,1718.098856,735.2472866,3409,1.41E-11,2190973.686,-35165770.78,2.22E-11,-266091.3356,7421360.775,-614251903.5,587800.5374,4849885.441,329585041.1,-635360270.8,2.443264021,4314,0.869560635,65.88227082,1,0.520140372,0.409288555,0.239110837,0.021127689,0.006593045,0.002072862,7.59E-06,0.000300632,-1.03E-06,655.319749,159.8090931,642.7027532,78.05553992,78.05553992,172.426089,102.3968553,114.5425685,24.04163056,8.120543652,7,57,50.56624853,nan,nan,0.188531168,-0.05182659,nan,-0.022896902,0.010937449,-0.015504776,0.050579668,0.007147662,0.008319294,-0.000274679,-0.002182149,-0.001397587,9.61E-05,-0.000783799,-80.81805659,323.5218613,0.790217895,3409,235558,18467762,1543723006,92886,6152225,473844551,39174953381,3118692,205847401,15917590995,1.32E+12,0.330828781,0.075790643,0.131670773,0.067069298,0.040451316,0.010218862,0.0395076,0.047019952,0.017987727,0.007532663,0.01062177,0.007209151,0.027219654,0.012843426,0.008374454,0.01071321,0.005410347,0.010031392,0.010571131,0.007983832,0.010072016,0.00572429,0.001388583,0.006351622,0.007283203,0.002469585,0.010995391,0.011283688,0.008192173,0.00591176,1718.098856,735.2472866,0,10,10
7,11,,304,527,1457,812,1440,781,1446.769737,796.6809211,304,2.13E-13,3647.881579,2573.629675,5.51E-13,-839.3355263,3671.569166,-34017.25719,19786.04934,-22061.50359,180312.6935,-523111.3668,1.778481244,382,0.90456284,19.67396304,1,0.576850095,0.562277507,0.253570063,0.030823922,0.002114224,0.000210481,-2.75E-08,-1.79E-05,-1.38E-07,65.22889864,11.85640044,11.99961046,2.760972126,2.760972126,65.08568863,32.30576385,30.14962686,5.830951895,2.590326855,2.236067977,15.62005784,13.77324969,nan,nan,0.039472403,0.00159721,nan,-0.009082145,0.002278598,-0.001210817,0.21409766,-0.013691504,0.006418086,-0.001067915,-0.010291628,-0.001938911,0.000641611,-0.000266922,-2.969237719,82.42640687,0.795811518,304,2058,17580,170976,4767,31432,267978,2606212,94537,591606,4869908,45938478,0.425813885,0.040697669,0.129154423,0.097577992,0.048341144,0.006261383,0.014303677,0.041755228,0.045418988,0.032291739,0.006169998,0.001778251,0.009778902,0.007339254,0.0204725,0.02042441,0.007767954,0.003988807,0.007635673,0.002296546,0.005295438,0.00219571,0.005209356,0.002981908,0.011013727,0.003826493,0.003754385,0.003962442,0.008119898,0.001708901,1446.769737,796.6809211,0,11,11
7,12,,6013,23865,1592,873,1377,762,1477.918676,812.2665891,6013,-1.83E-10,14714601.23,25140898.03,-5.49E-11,-6459345.638,38345600.69,-39574304119,3735567.658,-42354128.97,19020737885,-1.44E+11,4.328725576,9722,0.978639261,87.49851074,1,0.251958936,0.231014875,0.510291035,0.219872008,0.004043768,0.000503878,2.01E-07,-3.54E-05,-6.91E-07,2943.953228,124.4267641,2447.131421,1074.230108,1074.230108,621.2485711,217.0328354,235.2551806,21.84032967,7.160783566,6.08276253,66.08216351,44.61869817,nan,nan,0.406973461,0.008967116,nan,-0.178651274,0.013676896,-0.182028619,0.103317574,-0.015106635,0.08748906,-0.008529475,0.007914411,-0.043032922,0.008632883,-0.05264017,-65.17988126,571.9137803,0.618494137,6013,606824,75954476,10660322222,302253,24043627,2552580811,3.11E+11,18928795,1218536259,1.13E+11,1.24E+13,0.138332087,0.012136996,0.074848222,0.027719574,0.015124272,0.005936776,0.045320097,0.020387249,0.015036299,0.016557169,0.005122399,0.004646233,0.026741702,0.013347077,0.013088118,0.009708889,0.014821682,0.005032381,0.005074485,0.003735728,0.011082077,0.010198026,0.0095473,0.008841973,0.006843644,0.011179163,0.004809398,0.00464893,0.00448391,0.00312622,1477.918676,812.2665891,0,12,12
7,13,,3212,9936,1421,1131,1329,1023,1368.409714,1086.976339,3212,1.39E-11,1418894.817,11713579.69,4.47E-11,-1405107.862,-22297709.86,-1627785676,2107374.202,30468463.17,1970962631,60102228302,2.379183963,3855,0.949422962,63.95033556,1,0.323268921,0.420312181,0.341793948,0.07864871,0.022176411,0.013767184,0.000240554,0.003860848,2.53E-07,999.3137802,98.52838006,441.748075,437.4557477,437.4557477,656.0940852,126.4476986,128.4562182,22.627417,7.539397007,6.08276253,44.54772721,39.70458514,nan,nan,0.137530534,0.020033222,nan,-0.136194193,-0.038134795,-0.049121386,0.204263414,0.052108876,0.059477373,0.032001932,-0.054400071,-0.075515113,-0.041190538,-0.035888634,-38.11707534,309.8893937,0.833203632,3212,126584,6407534,376069136,205492,6693273,276883059,13248575025,15254000,451836921,16847558127,7.20E+11,0.247834542,0.065815724,0.080971059,0.070222171,0.032695978,0.024031586,0.028196749,0.043322586,0.03003631,0.01145849,0.013501073,0.011144887,0.020847918,0.017697095,0.017468645,0.014254504,0.008601894,0.005191797,0.005774588,0.006576698,0.012386569,0.010635558,0.005800374,0.006628783,0.007003213,0.006537084,0.004571697,0.00674461,0.005607034,0.004548248,1368.409714,1086.976339,0,13,13
7,14,M,9081,52864,1231,1489,1007,1253,1098.384319,1357.618324,9081,-2.81E-10,40022746.73,1118706808,-4.36E-10,-33471198.95,-702282366.9,-2.54E+11,30728355.11,306893028.3,2.19E+11,8.17E+12,5.554465121,16176,0.988488538,107.5280815,1,0.171780418,0.180035337,0.857957661,0.67167634,0.077405664,0.039372985,0.002117046,0.026658843,0.000492693,7616.762697,174.3508193,4407.306104,3685.84946,3685.84946,3383.807412,349.0962663,313.0015974,21.9317122,7.708737917,7.071067812,69.5195567,52.81678813,nan,nan,0.485332684,0.14235807,nan,-0.405885856,-0.089367081,-0.339060219,0.372624977,0.039052859,0.292363643,0.114477582,0.008973925,-0.268471935,-0.062675745,-0.253545201,-48.95225309,796.1463197,0.56138724,9081,829861,115859029,19021308163,950039,53347468,5301209626,7.05E+11,130119843,5194404786,3.73E+11,3.86E+13,0.118018662,0.016039955,0.038574723,0.033776301,0.023701549,0.010346999,0.004766404,0.02440242,0.016471377,0.016988391,0.015938242,0.00726796,0.000122134,0.008063326,0.014104329,0.009965853,0.012237811,0.014342352,0.011311106,0.005106562,0.002899663,0.003605878,0.005666702,0.008532397,0.006853416,0.00849489,0.010480172,0.011269698,0.008040472,0.003584211,1098.384319,1357.618324,0,14,14
7,15,,1213,1980,1106,1572,1051,1536,1078.927453,1553.608409,1213,1.14E-12,194801.6158,-52082.48278,2.23E-12,-28609.46002,232554.9943,-15280829.02,94248.99423,-326150.4056,13307769.65,-125200245.8,2.194327306,1444,0.756098422,39.29935836,1,0.612626263,0.455720529,0.196450116,0.006182581,0.00051296,7.48E-05,9.67E-09,4.92E-06,1.10E-08,166.8357196,71.4582706,160.5949018,23.58570488,23.58570488,77.6990884,51.66596087,56.46237685,13.60147051,4.801041185,4.123105626,34.84234154,33.81319756,nan,nan,0.132394808,-0.001016342,nan,-0.01944411,0.004538096,-0.008561789,0.064055308,-0.006364524,0.007456291,-0.002014153,-3.03E-05,-0.001668114,0.000597506,-0.000834537,-75.17909807,182.8883476,0.840027701,1213,33876,1140872,42690192,21359,567893,18723517,688968323,470347,11801909,374247881,13306452983,0.484454068,0.060337374,0.179731792,0.054634414,0.037650741,0.013077086,0.017774199,0.010087163,0.037545263,0.014050971,0.013610542,0.004409852,0.00697932,0.0120841,0.021766449,0.019275011,0.022933911,0.007690738,0.011966358,0.002670734,0.002363119,0.005932604,0.002654434,0.011764675,0.011324248,0.003645769,0.006651835,0.014152757,0.004833879,0.003332848,1078.927453,1553.608409,0,15,15
7,16,M,7188,27360,514,1746,394,1518,455.8518364,1636.111018,7188,-1.32E-10,5198843.206,-2023331.551,1.15E-10,-9763356.765,-14130635.88,-15456340987,21974963.41,58429309.74,31001008606,1.27E+11,4.320180627,9310,0.986393444,95.66632557,1,0.262719298,0.231471803,0.525937749,0.248258912,0.002282694,0.001631578,3.15E-06,0.000794722,-1.18E-07,3680.951869,99.4886728,723.2670014,1358.285582,1358.285582,3057.17354,242.6833944,247.6489451,21.02379604,7.701923873,7,48.8641313,39.8976035,nan,nan,0.100621453,-0.000461899,nan,-0.188965718,-0.00322583,-0.041618123,0.425316297,0.01333861,0.083474076,0.004031614,-0.035059524,-0.174860634,-0.012661154,-0.04626902,-24.66645409,624.6833329,0.77207304,7188,444591,32697613,2663500077,848982,42747739,2640054643,1.84E+11,122249092,5313440127,2.90E+11,1.82E+13,0.149184728,0.007890415,0.074845747,0.035131079,0.005169497,0.003958466,0.040472337,0.030721695,0.017662779,0.002984555,0.003607047,0.002894722,0.027609036,0.020092812,0.018197456,0.010936819,0.002055174,0.003050002,0.002502245,0.002549485,0.015433797,0.016542113,0.012015297,0.012464648,0.007387883,0.000890299,0.003663634,0.001819885,0.002195474,0.002350342,455.8518364,1636.111018,0,16,16
7,17,,7077,15006,1038,1856,956,1673,989.9796524,1765.1909,7077,3.69E-11,1932939.07,9687380.101,-3.52E-10,1198729.49,42923077.73,1177693933,12011143.09,25047416.09,3793797729,68171131805,4.795585919,9380,0.923312114,94.92479264,1,0.471611355,0.208525093,0.278414303,0.042783451,0.003819325,0.000431485,3.13E-07,4.44E-05,4.57E-07,1717.078041,253.2599788,273.1297259,-169.3838476,-169.3838476,1697.208294,165.7505615,189.1137224,30.01666204,10.11828726,8.94427191,74.77077633,63.65657594,nan,nan,0.038593998,0.002299235,nan,0.023934414,0.010187506,0.003322652,0.239820304,0.005944837,0.010703519,0.002286274,-0.029253701,0.014330157,0.005751914,0.002375695,6.690563413,653.0559159,0.754477612,7077,240474,10104162,484384488,652435,23368244,1055899690,54361289198,72159713,2698033282,1.28E+11,6.92E+12,0.251949342,0.048018403,0.122601216,0.032360484,0.056895834,0.019044863,0.031846842,0.023548064,0.013361211,0.036280176,0.025266808,0.007306917,0.001547095,0.007086024,0.009087818,0.011062148,0.012900928,0.018203577,0.007124457,0.003338322,0.003487165,0.002181164,0.003759389,0.011088439,0.007671342,0.000214013,0.006739328,0.006629915,0.002766709,0.003043125,989.9796524,1765.1909,0,17,17
7,18,,810,1147,554,1879,523,1842,538.9358025,1860.635802,810,-9.57E-13,46742.66173,-57823.49528,2.70E-12,-18657.93827,25252.19064,-2307982.793,69599.56173,78881.66718,3493974.297,4592127.717,1.334958761,871,0.739356575,32.11423409,1,0.706190061,0.74908681,0.177323919,0.004448452,0.000314637,8.62E-06,4.48E-10,5.60E-07,3.91E-11,98.82835611,44.80401853,57.70698979,23.03449169,23.03449169,85.92538485,39.7649808,38.91015292,12.36931688,4.860321416,4.242640687,27.6053755,26.77432159,nan,nan,0.071243197,-0.003096648,nan,-0.028437644,0.001352342,-0.004342877,0.106080722,0.004224385,0.006574529,0.00030361,-0.004063952,-0.005587437,-0.000110097,-0.00067955,-29.25574858,116.5685425,0.929965557,810,12908,252442,5454806,15095,221893,4135053,86339407,350907,4975455,90131543,1836979569,0.675174476,0.031216211,0.164937027,0.095729457,0.004559605,0.023410904,0.019702695,0.013165725,0.025179089,0.008822885,0.020470271,0.00816938,0.012419816,0.022518407,0.01262765,0.007462222,0.001418023,0.004408593,0.009279377,0.007897564,0.005133861,0.004114174,0.011893352,0.00292566,0.008765826,0.003889384,0.005837877,0.00780146,0.01055897,0.009014376,538.9358025,1860.635802,0,18,18
7,19,,10072,18750,320,1983,70,1908,200.5915409,1944.268368,10072,1.27E-11,41430997.6,-450300500.3,-1.16E-10,4808992.065,152600798.4,28608614581,2678821.602,39818358.56,9625550418,2.87E+11,3.409745968,12806,0.974801274,113.2434046,1,0.537173333,0.29327698,0.434814325,0.154913744,0.005121948,0.001861042,5.25E-06,0.000413719,-2.33E-06,4171.848379,207.6015017,4113.482685,-477.4614838,-477.4614838,265.9671964,258.3593894,250.2518731,27.89265136,10.00390202,9.219544457,66.02222905,57.63353214,nan,nan,0.408407733,-0.044229613,nan,0.047404834,0.014988822,0.027999461,0.026406592,0.003911056,0.009420597,0.002802462,0.000355756,0.002730695,0.000957725,0.001523692,83.03064473,656.9371209,0.786506325,10072,1315318,213200402,38212944154,365295,52513429,9141058751,1.72E+12,15927475,2468640447,4.48E+11,8.66E+13,0.204772278,0.018100482,0.087014197,0.050899492,0.024968486,0.006155887,0.02809239,0.041642237,0.024528712,0.023161675,0.012790038,0.002663042,0.013465065,0.017515247,0.023881394,0.014679003,0.016784123,0.014782843,0.006545207,0.001353912,0.003690327,0.007962332,0.010571739,0.015169186,0.009827075,0.01093773,0.011242772,0.008696566,0.003230331,0.000782974,200.5915409,1944.268368,0,19,19
7,20,,6206,17052,649,2082,533,1935,581.3314534,2012.921689,6206,-3.10E-11,5314173.2,71782696.18,-7.37E-11,-4345494.914,-93908080.33,-9111367980,6719149.941,85107793.26,9806012366,3.48E+11,4.773491885,8349,0.919245477,88.89164536,1,0.363945578,0.209490248,0.312436696,0.052251086,0.009394716,0.00498471,3.41E-05,0.0011086,-7.12E-08,1678.790213,260.1919242,856.2960361,700.2086551,700.2086551,1082.686101,163.89217,176.9547965,24.51530134,7.232351311,6.08276253,64.36000157,64.52186286,nan,nan,0.137978736,0.023658671,nan,-0.112827692,-0.030950918,-0.038119595,0.17445796,0.028050454,0.041025806,0.018462984,-0.017120657,-0.046699334,-0.019931238,-0.018748844,-40.40853299,610.139177,0.743322554,6206,299945,19810951,1542958181,483582,19026726,1029746506,67050089166,44400676,1553840394,73919486610,4.21E+12,0.252265134,0.034647428,0.117905951,0.050400679,0.034670435,0.007197407,0.029741591,0.047523753,0.018460284,0.010462889,0.011146132,0.004713829,0.008881841,0.015615817,0.020408085,0.008556138,0.001257213,0.003339213,0.008146728,0.003472642,0.001895172,0.003691554,0.009378926,0.008256422,0.005345249,0.005270992,0.005827102,0.00783906,0.005344885,0.002400604,581.3314534,2012.921689,0,20,20
7,21,,1026,1763,569,2107,528,2064,545.9376218,2082.790448,1026,1.82E-12,90162.0078,97700.67154,-5.13E-12,-27028.41131,-22508.53085,-3811067.976,90367.94639,-51884.89948,5143846.847,-3147471.629,1.485710522,1132,0.678874825,36.143378,1,0.581962564,0.673078628,0.171496219,0.002637047,7.59E-05,4.87E-06,-9.30E-11,-2.42E-07,-1.03E-11,114.3212325,61.63388855,87.87720058,26.34348081,26.34348081,88.07792046,42.76844304,43.96589587,14.14213562,5.537334884,5,30.67086968,31.40290141,nan,nan,0.085650293,0.002897538,nan,-0.025675907,-0.000667542,-0.003528618,0.085845926,-0.001538766,0.00476262,-9.10E-05,0.002405643,-0.004661096,1.68E-05,-0.000455571,-44.89086155,138.4030663,0.906360424,1026,18404,420286,10871216,19279,318791,6905203,173162861,452629,7051451,143467839,3414336485,0.674494203,0.083193325,0.164509917,0.063335235,0.022553971,0.008141847,0.038793957,0.027035388,0.013719819,0.025586801,0.01848567,0.008283385,0.010665633,0.014088406,0.003144808,0.010470171,0.006469119,0.01457703,0.006572166,0.002367825,9.86E-05,0.003567182,0.004892747,0.00551177,0.002132281,0.004657744,0.009078678,0.001093359,0.006302662,0.005791143,545.9376218,2082.790448,0,21,21
8,1,,4607,8125,2099,126,1974,61,2039.156718,94.46950293,4607,1.92E-11,4208218.85,-16901697.13,1.44E-11,-1377901.981,2292784.984,-2497245288,1153857.465,2662689.605,1178219287,-200839699.2,1.838205292,4941,0.931810763,76.58860609,1,0.567015385,0.544008879,0.252636774,0.037568111,0.000339256,9.77E-05,1.67E-08,1.40E-05,6.25E-09,1028.424581,135.4730347,913.440167,299.0887738,299.0887738,250.4574485,128.2762382,129.988461,24.16609195,9.327746449,8.544003745,50.00624701,46.55715364,nan,nan,0.198272231,-0.011732344,nan,-0.064920507,0.001591541,-0.025539157,0.054364543,0.001848311,0.012049568,-3.03E-05,-0.001609062,-0.006650563,-0.000334922,-0.002352168,-68.97078844,326.2203461,0.932402348,4607,300177,23766767,2080050297,154194,8668873,618195521,50019948703,6314654,321869431,21181467539,1.60E+12,0.346982052,0.017627708,0.154186356,0.073729163,0.014016627,0.004449265,0.047383862,0.056517572,0.031801274,0.009487706,0.002727516,0.002043038,0.017518746,0.014794228,0.027071337,0.016854255,0.003106878,0.005870985,0.001135474,0.001388122,0.002306632,0.000707071,0.005583058,0.01370909,0.009869904,0.003481351,0.003364924,0.003912546,0.00184823,0.001382131,2039.156718,94.46950293,0,1,1
8,2,M,2722,10472,1361,223,1242,135,1296.177076,183.3839089,2722,4.56E-11,2344434.65,15024525.81,-1.91E-11,-1510558.044,-16926324.89,-2659558081,1164939.815,13815926.78,1877151362,49794165341,3.020768,3214,0.980092792,58.87068915,1,0.259931245,0.331041642,0.473645559,0.191599845,0.016144429,0.010195553,0.000130395,0.004288775,-1.04E-05,1240.370154,48.89305854,861.2912011,554.9441749,554.9441749,427.9720115,140.8755567,134.8258136,13.41640786,5.453688594,5,31.34566672,27.96942861,nan,nan,0.316418516,0.038866951,nan,-0.203873687,-0.043786716,-0.13186973,0.157227043,0.035740426,0.093075404,0.047322757,-0.024252189,-0.069982901,-0.03649315,-0.057614349,-55.66325736,321.4457429,0.846919726,2722,147470,10333928,828915752,131701,5624617,319394271,21394401403,7537149,275983213,13508777815,7.92E+11,0.19065673,0.039425525,0.06617361,0.053768071,0.025152105,0.021193359,0.028163036,0.030982088,0.026432854,0.021063384,0.018844033,0.01272029,0.015373351,0.012940133,0.017026183,0.014266843,0.017025125,0.015439445,0.013301283,0.007702341,0.002819989,0.008050095,0.004905449,0.009790231,0.007430364,0.012064946,0.01251218,0.010068256,0.009215291,0.004505907,1296.177076,183.3839089,0,2,2
8,3,M,4080,12558,1263,289,1125,198,1199.056373,238.789951,4080,1.14E-13,3991001.034,-29996947.44,-3.49E-11,-2098548.689,30680890.66,-4801870003,1651868.988,-21710537.4,3011654507,-96577445071,2.820920601,4993,0.959059672,72.07508129,1,0.324892499,0.354494203,0.338984406,0.083316296,0.006858148,0.003923774,2.03E-05,0.001081468,-1.32E-06,1280.365263,102.6911152,978.186528,514.3501688,514.3501688,404.86985,143.1287679,151.6377262,21.37755833,7.658546594,6.708203932,44.9633026,40.53464991,nan,nan,0.2397516,-0.028211531,nan,-0.126066218,0.028854766,-0.070701709,0.099232806,-0.020418328,0.044342958,-0.022262049,0.010628282,-0.02977244,0.014423365,-0.020339502,-59.56592899,380.3036072,0.817144002,4080,302150,26367134,2513775470,166423,10226135,795373187,70023751295,8440255,432144735,29871767875,2.42E+12,0.225920559,0.052472128,0.092835889,0.049405894,0.042012138,0.022967454,0.029841451,0.032216204,0.020556657,0.029957138,0.021740918,0.013904465,0.01483345,0.005874385,0.016910212,0.008225535,0.01979972,0.013446771,0.015885816,0.008094592,0.00080604,0.000816123,0.002887104,0.007647131,0.002301823,0.008679931,0.007552676,0.008079368,0.010770156,0.004034838,1199.056373,238.789951,0,3,3
