ImageNumber,ObjectNumber,,AreaShape_Area,AreaShape_BoundingBoxArea,AreaShape_BoundingBoxMaximum_X,AreaShape_BoundingBoxMaximum_Y,AreaShape_BoundingBoxMinimum_X,AreaShape_BoundingBoxMinimum_Y,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_CentralMoment_0_0,AreaShape_CentralMoment_0_1,AreaShape_CentralMoment_0_2,AreaShape_CentralMoment_0_3,AreaShape_CentralMoment_1_0,AreaShape_CentralMoment_1_1,AreaShape_CentralMoment_1_2,AreaShape_CentralMoment_1_3,AreaShape_CentralMoment_2_0,AreaShape_CentralMoment_2_1,AreaShape_CentralMoment_2_2,AreaShape_CentralMoment_2_3,AreaShape_Compactness,AreaShape_ConvexArea,AreaShape_Eccentricity,AreaShape_EquivalentDiameter,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_HuMoment_0,AreaShape_HuMoment_1,AreaShape_HuMoment_2,AreaShape_HuMoment_3,AreaShape_HuMoment_4,AreaShape_HuMoment_5,AreaShape_HuMoment_6,AreaShape_InertiaTensorEigenvalues_0,AreaShape_InertiaTensorEigenvalues_1,AreaShape_InertiaTensor_0_0,AreaShape_InertiaTensor_0_1,AreaShape_InertiaTensor_1_0,AreaShape_InertiaTensor_1_1,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_NormalizedMoment_0_0,AreaShape_NormalizedMoment_0_1,AreaShape_NormalizedMoment_0_2,AreaShape_NormalizedMoment_0_3,AreaShape_NormalizedMoment_1_0,AreaShape_NormalizedMoment_1_1,AreaShape_NormalizedMoment_1_2,AreaShape_NormalizedMoment_1_3,AreaShape_NormalizedMoment_2_0,AreaShape_NormalizedMoment_2_1,AreaShape_NormalizedMoment_2_2,AreaShape_NormalizedMoment_2_3,AreaShape_NormalizedMoment_3_0,AreaShape_NormalizedMoment_3_1,AreaShape_NormalizedMoment_3_2,AreaShape_NormalizedMoment_3_3,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,AreaShape_SpatialMoment_0_0,AreaShape_SpatialMoment_0_1,AreaShape_SpatialMoment_0_2,AreaShape_SpatialMoment_0_3,AreaShape_SpatialMoment_1_0,AreaShape_SpatialMoment_1_1,AreaShape_SpatialMoment_1_2,AreaShape_SpatialMoment_1_3,AreaShape_SpatialMoment_2_0,AreaShape_SpatialMoment_2_1,AreaShape_SpatialMoment_2_2,AreaShape_SpatialMoment_2_3,AreaShape_Zernike_0_0,AreaShape_Zernike_1_1,AreaShape_Zernike_2_0,AreaShape_Zernike_2_2,AreaShape_Zernike_3_1,AreaShape_Zernike_3_3,AreaShape_Zernike_4_0,AreaShape_Zernike_4_2,AreaShape_Zernike_4_4,AreaShape_Zernike_5_1,AreaShape_Zernike_5_3,AreaShape_Zernike_5_5,AreaShape_Zernike_6_0,AreaShape_Zernike_6_2,AreaShape_Zernike_6_4,AreaShape_Zernike_6_6,AreaShape_Zernike_7_1,AreaShape_Zernike_7_3,AreaShape_Zernike_7_5,AreaShape_Zernike_7_7,AreaShape_Zernike_8_0,AreaShape_Zernike_8_2,AreaShape_Zernike_8_4,AreaShape_Zernike_8_6,AreaShape_Zernike_8_8,AreaShape_Zernike_9_1,AreaShape_Zernike_9_3,AreaShape_Zernike_9_5,AreaShape_Zernike_9_7,AreaShape_Zernike_9_9,Location_Center_X,Location_Center_Y,Location_Center_Z,Number_Object_Number,Parent_Cells
4,22,,3872,9652,1372,1346,1296,1219,1336.400052,1288.422004,3872,-1.60E-11,1121711.32,-2943254.307,-8.63E-11,1723490.316,-10980736.62,1104457010,4149226.445,-23668028.83,1934038579,-25390062633,2.685763926,4464,0.964729404,70.21384135,1,0.401160381,0.372333544,0.351574357,0.093639612,0.005330372,0.00277446,1.06E-05,0.000812458,-1.15E-06,1273.075381,88.2205298,289.6981715,-445.1163005,-445.1163005,1071.597739,142.7207276,136.077184,19.23538406,7.250872998,6.708203932,40.2302164,37.57031377,nan,nan,0.074818743,-0.003154928,nan,0.114957722,-0.011770451,0.019025793,0.276755614,-0.02537019,0.033316478,-0.007028943,-0.032510213,0.06421911,-0.014129151,0.012089991,24.35343093,361.4985207,0.867383513,3872,156429,7441451,388326141,268802,12583105,644877901,35171026435,22810000,1137153453,60467872749,3.38E+12,0.266240942,0.034353852,0.100791616,0.07211497,0.017552024,0.012143923,0.040160823,0.049255588,0.033871633,0.011920374,0.007985854,0.003345247,0.030158186,0.017956554,0.027782892,0.017679377,0.00886092,0.006114948,0.001518796,0.000783098,0.009310541,0.014292662,0.009169515,0.01479786,0.009502396,0.005529595,0.004214308,0.004436844,0.00408025,0.002257908,1336.400052,1288.422004,0,22,22
4,23,,5921,13650,1403,1504,1325,1329,1356.719473,1402.322243,5921,1.05E-11,1610137.045,12522212.16,-8.07E-11,-2963959.755,-19435607.43,-1980310830,13236771.16,-39623417.88,5193873050,25978822017,3.255444529,8130,0.967270103,86.82655898,1,0.433772894,0.307177711,0.423492673,0.13857423,0.018255386,0.009550664,0.000125883,0.003430676,-7.54E-06,2355.812755,151.6873638,271.9366737,500.5843193,500.5843193,2235.563445,194.1468622,184.0244549,22.84731932,7.796783681,7,57.86968118,49.26456962,nan,nan,0.045927491,0.004641875,nan,-0.084543881,-0.00720461,-0.009539996,0.377565182,-0.014688055,0.025021086,0.001626435,0.104414374,-0.069854164,0.002333316,-0.007603851,-13.50753705,492.1614716,0.728290283,5921,187811,7567403,354701645,434141,10806764,347392870,13231405880,45068963,955291986,26257796484,8.56E+11,0.222614834,0.040997098,0.075648308,0.05799601,0.037346708,0.018854219,0.01974115,0.038956721,0.024677884,0.020880532,0.025854382,0.010227203,0.01455323,0.0121066,0.015931172,0.014244245,0.01344825,0.01817365,0.015035848,0.006131744,0.007643423,0.004532046,0.002028922,0.007864391,0.009919699,0.009672143,0.009665335,0.010709538,0.007930823,0.004442286,1356.719473,1402.322243,0,23,23
4,24,,5310,12201,1063,1500,916,1417,988.4502825,1457.256685,5310,-2.33E-11,6721178.375,23334595.49,-2.73E-12,-1334504.735,-57456230.16,-4104484663,1401267.138,22484569.44,2036702894,90484977572,3.230807896,6828,0.91966281,82.22470421,1,0.435210229,0.309520105,0.288069822,0.044558709,0.00769828,0.001214723,2.56E-06,7.16E-05,-2.69E-06,1325.267571,204.3831843,1265.758639,251.3191591,251.3191591,263.8921163,145.6168985,149.9066376,24.04163056,8.331088951,7.211102551,64.41704322,57.1850588,nan,nan,0.238372625,0.011357009,nan,-0.047329409,-0.027964099,-0.027414168,0.049697197,0.010943299,0.013603295,0.008293649,0.001179407,-0.005706443,-0.003963012,-0.003756647,-76.67849675,464.3097039,0.777680141,5310,384711,34593599,3503553159,213763,14152685,1141796915,1.03E+11,10006657,640024221,48517548695,4.07E+12,0.300745617,0.07331465,0.101407186,0.045349045,0.074643854,0.01761254,0.000196288,0.015772103,0.026685789,0.034109358,0.019691747,0.013759611,0.011530008,0.009297176,0.016568716,0.013532971,0.00636422,0.010912129,0.018488781,0.008808502,0.003954225,0.006161254,0.005569355,0.006936794,0.007874252,0.002556695,0.00750829,0.011345058,0.010220638,0.005664723,988.4502825,1457.256685,0,24,24
4,25,,5163,8722,1091,1537,1002,1439,1048.614953,1492.030796,5163,2.07E-11,1979818.526,-3792163.014,3.07E-11,152744.2225,3269800.386,172422516.1,2433976.103,4617417.348,559896016.2,1960007077,2.035813746,5875,0.469735604,81.07857775,1,0.591951387,0.491204071,0.165579998,0.000421607,0.00015762,3.08E-06,6.77E-11,2.94E-08,-5.41E-12,480.4508758,374.4386514,383.4628173,-29.58439329,-29.58439329,471.4267099,87.67675868,97.73944956,34.71310992,11.61930943,10,80.42580914,77.40166938,nan,nan,0.074271318,-0.001979847,nan,0.005730078,0.001707127,0.001252817,0.091308679,0.002410704,0.004068188,0.000198198,-0.003408543,0.000396481,0.000203397,9.43E-05,16.96334645,363.4335495,0.878808511,5163,240673,13198779,796046587,273798,12915825,717451887,43840389903,16953702,811113727,45254915837,2.77E+12,0.680179904,0.061626549,0.187735177,0.029993778,0.005536056,0.022092317,0.047018097,0.007851675,0.016476158,0.024485716,0.013401857,0.006941735,0.01105149,0.010398181,0.009300479,0.0017969,0.007638733,0.008261835,0.005696086,0.011865889,0.007758536,0.005947669,0.006100657,0.005488562,0.008403736,0.010739076,0.004500656,0.005892697,0.004974598,0.005033071,1048.614953,1492.030796,0,25,25
4,26,M,4777,19152,755,1546,622,1402,683.9305003,1478.076198,4777,2.05E-12,4257882.926,10323112.18,-1.44E-11,-4363693.702,-18047159.53,-8343824635,5297226.264,25003519.89,9167192464,1.01E+11,3.850655044,5581,0.978897348,77.98887937,1,0.249425647,0.259696075,0.418721414,0.148341823,0.001921953,0.00141882,2.34E-06,0.000537764,-5.01E-08,1920.050904,80.18129015,891.3298987,913.479946,913.479946,1108.902295,175.2735418,191.1072997,18.86796226,7.292231478,6.403124237,40.18248743,35.81760241,nan,nan,0.186587795,0.006545194,nan,-0.191224607,-0.011442496,-0.076541936,0.232133618,0.015853058,0.084095087,0.013380512,-0.018841791,-0.096318065,-0.0160808,-0.048746855,-41.60431954,480.783838,0.855939796,4777,295842,22579526,1936070094,363416,18142841,1159225873,85382658617,32944534,1401328537,78279067577,5.14E+12,0.166537027,0.008806298,0.092638664,0.034021104,0.007732155,0.002837387,0.043289134,0.038265697,0.014791448,0.001772305,0.004669896,0.001152696,0.022956211,0.027404176,0.01934242,0.008544241,0.001718937,0.00171065,0.003041132,0.000491449,0.015972519,0.015301069,0.016923894,0.011128435,0.005778647,0.001639712,0.001119955,0.00226336,0.001850484,0.000299602,683.9305003,1478.076198,0,26,26
4,27,M,7172,15930,1896,1570,1837,1300,1862.363358,1470.898076,7172,-5.61E-13,1040015.09,4972820.079,2.08E-10,1895169.614,35463422.97,665601011.6,31667142.49,4057806.257,3703990663,41505538590,4.963777776,10400,0.985370096,95.55979288,1,0.450219711,0.201459462,0.635861077,0.359958647,0.151554132,0.127261922,0.017672331,0.075660584,0.000233071,4431.674244,128.7214038,145.0104699,-264.2456239,-264.2456239,4415.385178,266.2832851,269.267525,24.08318916,8.099768914,6.708203932,55.72943461,45.38218219,nan,nan,0.020218972,0.001141569,nan,0.036844064,0.008141041,0.001804235,0.615642105,0.000931517,0.010040354,0.001328511,-0.364872907,0.04620564,0.003824756,0.001777615,3.527457756,668.8538598,0.689615385,7172,181906,5653762,201127756,1225681,32982555,1097816199,41393849229,241133667,6767778889,2.34E+11,9.12E+12,0.125945438,0.034455062,0.043720206,0.038664686,0.020732104,0.014748629,0.017491753,0.027320884,0.020072958,0.008656812,0.015011434,0.007528467,0.014261931,0.013581698,0.017027858,0.01232939,0.007317073,0.008679739,0.009728328,0.004068723,0.009837292,0.009207864,0.009502201,0.010741206,0.008269242,0.006515428,0.006057121,0.007001945,0.006075416,0.002191592,1862.363358,1470.898076,0,27,27
4,28,,4829,9072,1873,1639,1792,1527,1838.075999,1591.917374,4829,-6.54E-12,1405115.108,-7272641.873,-7.53E-11,-97957.67633,7278738.472,-92885436.38,2925898.032,6070650.004,459800331.4,1569495705,2.446387994,5812,0.723144793,78.41220416,1,0.532297178,0.408765904,0.18572702,0.004323685,0.000933864,6.84E-05,1.19E-08,4.28E-06,-1.25E-08,607.2026886,289.6730912,290.9743442,20.28529226,20.28529226,605.9014356,98.56593233,111.0180166,29.06888371,10.05306682,8.544003745,74.6026523,68.07914115,nan,nan,0.060255611,-0.004487962,nan,-0.004200723,0.004491724,-0.000824852,0.125471409,0.003746211,0.004083172,0.000200567,-0.012726696,-0.000875663,0.000544252,-9.67E-06,-3.670358382,385.2975106,0.830867171,4829,222501,11657071,659322717,313486,14346223,754998183,43090847779,23276586,1065844297,56129904953,3.21E+12,0.486606241,0.076021892,0.186688469,0.060182141,0.019301027,0.014309009,0.022471667,0.028661137,0.017591119,0.019983312,0.022576981,0.006410415,0.005034232,0.012837005,0.010513681,0.009187744,0.005373801,0.015239341,0.008066465,0.006667615,0.016130413,0.005386789,0.003818444,0.015833835,0.006576995,0.005760318,0.003753945,0.004158822,0.007378118,0.007945442,1838.075999,1591.917374,0,28,28
4,29,,6397,20352,1579,1738,1451,1579,1523.058934,1643.246678,6397,4.05E-11,4909734.782,-17463997.4,1.28E-10,4749960.002,75542942.22,7598590092,8856762.742,151787602.2,9821435640,3.12E+11,2.921330773,9352,0.924854192,90.24917378,1,0.314318003,0.342309748,0.336411443,0.063196521,0.02125374,0.006974598,8.38E-05,0.00173376,1.39E-05,1880.080302,271.9436969,767.505828,-742.529311,-742.529311,1384.518171,173.4395711,169.7792685,28.60069929,9.223569328,8.062257748,90.09926347,65.9628619,nan,nan,0.119979026,-0.00533584,nan,0.116074615,0.023080915,0.029027121,0.216432417,0.046376228,0.037518539,0.014922266,0.04965343,0.056703813,0.02479789,0.016203832,33.71904322,484.6000718,0.684024808,6397,460961,38126093,3437442125,410986,34365173,3209571875,3.19E+11,35261248,3303013843,3.33E+11,3.49E+13,0.279503459,0.068680359,0.080703312,0.077705556,0.020387608,0.01692036,0.022635118,0.05403925,0.019438987,0.012957606,0.012017564,0.010968519,0.029072297,0.01584008,0.024011345,0.005265446,0.008211346,0.010693958,0.005756191,0.014027342,0.011224815,0.014375426,0.009364007,0.006328721,0.005020547,0.004710564,0.007036308,0.005504264,0.011884781,0.007777897,1523.058934,1643.246678,0,29,29
4,30,M,3690,9546,667,1715,593,1586,628.9680217,1646.10542,3690,3.69E-12,1204210.227,121251.9798,4.77E-11,1668249.44,3756536.323,1191544295,3353245.992,10401055.59,1883345757,9736749549,2.402568566,4004,0.964855973,68.54381022,1,0.38654934,0.416221212,0.334710836,0.084955416,0.001477579,0.000851177,9.55E-07,0.000246947,4.95E-09,1155.305717,79.77726875,326.3442348,-452.1001191,-452.1001191,908.7387511,135.9591537,146.860478,18.24828759,7.358392808,6.708203932,36.73743356,35.7272487,nan,nan,0.088440172,0.000146596,nan,0.122520357,0.004541734,0.023715435,0.246270664,0.012575102,0.037484434,0.003190228,0.021713464,0.063378687,0.007103093,0.014059719,28.6072267,333.7766953,0.921578422,3690,132722,5977958,301762694,221789,9645561,483071477,26209099125,16683967,811032009,43443735381,2.47E+12,0.217834473,0.011553855,0.11681521,0.043794102,0.01309255,0.002986873,0.046325869,0.048703838,0.0179585,0.005704384,0.006855167,0.001080194,0.024272505,0.027401781,0.024241741,0.009749533,0.003748357,0.006315292,0.002959412,0.000674536,0.014617817,0.012415841,0.015223423,0.014036742,0.006200502,0.002313568,0.003703233,0.004255285,0.001277014,0.00053351,628.9680217,1646.10542,0,30,30
4,31,,10341,24056,1890,1730,1696,1606,1801.213712,1670.601489,10341,1.42E-10,21941267.7,-305866590.3,-1.07E-10,-2625482.291,350996813.3,-22606384673,6219042.737,-92768838.57,15133399783,-9.00E+11,4.207876031,13761,0.860843276,114.7456759,1,0.429871965,0.237649587,0.26333729,0.024027297,0.010220081,0.002130417,9.10E-06,0.000182893,-3.99E-06,2163.051267,560.1196485,2121.774267,253.890561,253.890561,601.396648,186.0344599,194.4865034,33.54101966,11.40768184,9.219544457,103.7074478,94.66738813,nan,nan,0.205180763,-0.028127148,nan,-0.024551838,0.032277272,-0.020442947,0.058156527,-0.008530918,0.013685129,-0.008001312,-0.004230828,-0.004361193,0.004396433,-0.003677385,-80.76576413,739.4650788,0.75147155,10341,1088015,136415365,18663944849,668044,67661907,8611159067,1.21E+12,49375680,4763009625,6.08E+11,8.61E+13,0.347913196,0.105298653,0.083895909,0.047495833,0.077545074,0.012126262,0.013815871,0.014197564,0.032280075,0.019741102,0.016409178,0.012594148,0.000246335,0.011465469,0.016811214,0.017880399,0.006320173,0.011718008,0.017696729,0.006291391,0.00466931,0.002616603,0.003575263,0.004869233,0.008473938,0.004595389,0.011832715,0.00702241,0.008590818,0.001439839,1801.213712,1670.601489,0,31,31
4,32,,4579,9246,1940,1699,1871,1565,1905.579384,1641.559292,4579,-4.19E-12,902007.8939,-196510.7921,-1.86E-11,199279.1972,5780416.714,47171142.93,4785976.652,-12376840.56,582752405.6,-2405091851,3.780078039,6688,0.902251658,76.35550979,1,0.495241185,0.264544803,0.27127959,0.034675133,0.005993555,0.003283664,1.45E-05,0.000598244,-1.79E-06,1047.428373,194.7608704,196.9879655,-43.52024398,-43.52024398,1045.201278,129.4559924,135.3292282,23.32380758,7.697021013,6.32455532,67.51098843,55.82270082,nan,nan,0.043019866,-0.000138503,nan,0.009504312,0.004074108,0.00049132,0.228259724,-0.008723348,0.006069769,-0.000370198,-0.060687993,0.010493057,-0.000980701,0.000555021,2.92948577,466.3807717,0.684659091,4579,158339,6377273,282707417,350565,12321601,507801829,23005555321,31624985,1111709013,45824165581,2.08E+12,0.318344648,0.047327863,0.131532637,0.066298921,0.042663382,0.006753827,0.037391094,0.04426111,0.0270597,0.013713287,0.002184084,0.005892861,0.021197853,0.008750938,0.020248232,0.012846405,0.011506465,0.01072905,0.004895821,0.004860873,0.002336963,0.007078454,0.004554848,0.012532578,0.005852187,0.011875966,0.012967563,0.008922804,0.006715269,0.002788456,1905.579384,1641.559292,0,32,32
4,33,,5944,17113,2076,1754,1919,1645,1986.357167,1707.710801,5944,9.54E-12,8638096.735,106895691.7,4.03E-11,4285074.97,22440989.08,11813466923,3411237.867,-19804971.34,6745215951,48270359669,3.410673046,7900,0.953389824,86.9950335,1,0.347338281,0.293197262,0.341040113,0.080724504,0.005140264,0.001043667,1.34E-06,7.62E-05,-2.01E-06,1857.977576,169.1648533,1453.246422,-720.9076329,-720.9076329,573.8960072,172.4170561,175.6416807,20.88061302,8.388145947,7.615773106,55.97073922,52.02535586,nan,nan,0.24448964,0.03924309,nan,0.121283249,0.00823844,0.056252388,0.096550472,-0.007270717,0.032118811,0.002981293,-0.012868211,0.023564188,-0.003009279,0.010513602,60.6893234,504.7361108,0.752405063,5944,400371,35605953,3668887257,372753,29392661,2832579835,3.05E+11,26786877,2321924139,2.35E+11,2.60E+13,0.245320449,0.048727373,0.097003913,0.048031784,0.052606858,0.019290352,0.012123096,0.032937543,0.017022541,0.036958897,0.028978886,0.007943926,0.002206379,0.00392817,0.014940046,0.006695251,0.018345226,0.018538305,0.014264209,0.004083266,0.00897126,0.006713296,0.000535318,0.005347276,0.005334187,0.006232311,0.007947241,0.009438101,0.006990323,0.002602262,1986.357167,1707.710801,0,33,33
4,34,,1611,3430,279,1856,181,1821,225.8497827,1836.985723,1611,-9.09E-13,860317.6474,4148195.131,-3.75E-12,-232540.455,-184153.0361,-258313152,117818.6716,-364354.4419,85879088.98,28103138.09,2.902636548,1872,0.972105295,45.29005306,1,0.4696793,0.344514369,0.376884524,0.113960835,0.002583468,0.001319452,2.41E-06,0.000375765,3.71E-07,575.5018643,31.65910347,534.0270934,144.3454097,144.3454097,73.13387438,95.95847971,100.6876358,11.70469991,4.663982687,4.123105626,23.07657474,22.50656916,nan,nan,0.331487954,0.039821749,nan,-0.089599882,-0.001767828,-0.061781706,0.04539657,-0.003497721,0.020540017,0.000167464,0.001899097,-0.007985132,0.001026051,-0.005626189,-73.96905216,242.4091629,0.860576923,1611,72253,4100849,265240501,25753,922476,44512106,2553702918,529499,15948906,665361004,33878576556,0.202326781,0.014814741,0.103219063,0.044146272,0.013961312,0.004777631,0.045876139,0.042316546,0.020369144,0.011233931,0.007634592,0.00167889,0.024232158,0.025457796,0.022461276,0.012037571,0.009151456,0.005211951,0.004295876,0.000718299,0.014300088,0.012438711,0.015995257,0.013140179,0.008147193,0.006239977,0.005259023,0.001771684,0.002552383,0.000688018,225.8497827,1836.985723,0,34,34
4,35,,5581,9675,467,2131,338,2056,406.0953234,2095.89303,5581,4.56E-11,4781601.288,-23724056.58,-9.46E-11,-661231.0919,21520035.3,-1057447976,1598269.139,3156091.552,1077024728,-2756351998,2.629120624,6763,0.837591347,84.29679649,1,0.576847545,0.380355314,0.204827287,0.012247857,0.001194589,0.000108506,3.38E-08,9.02E-06,-1.97E-08,880.3952767,262.7458139,856.7642516,118.4789629,118.4789629,286.3768391,118.6858224,128.4717868,29.83286778,10.26409514,8.544003745,70.93717439,64.83774381,nan,nan,0.153514469,-0.010195509,nan,-0.021228985,0.009248322,-0.006083072,0.051312818,0.001356343,0.006195689,-0.000212248,-0.003736962,-0.002548025,0.00014754,-0.000572472,-78.7201872,429.4041123,0.825225492,5581,380040,30660548,2715325248,222643,14499716,1154608704,1.02E+11,10480173,664049838,52244818250,4.62E+12,0.430533166,0.069995906,0.169222538,0.061243569,0.049879626,0.01458207,0.020940366,0.039305357,0.016765163,0.015328086,0.010654796,0.006546625,0.000285545,0.007318679,0.01795597,0.015316064,0.010504606,0.007099738,0.006409003,0.004076152,0.000929381,0.007447356,0.007387419,0.012485249,0.011749223,0.011302525,0.009145299,0.00323789,0.002455453,0.00311242,406.0953234,2095.89303,0,35,35
4,36,,2259,7304,886,2120,803,2032,847.1522798,2083.216025,2259,-1.13E-11,935717.6158,-6036470.566,-5.48E-11,919452.6875,-10715864.6,814843808.2,1187388.58,-13606575.46,888660310.3,-20475908728,2.743052629,2884,0.965859967,53.6306641,1,0.309282585,0.364557351,0.416043993,0.132285765,0.02654655,0.016438018,0.000343348,0.005965132,4.88E-06,880.7333792,59.11000087,414.2176254,-407.0175686,-407.0175686,525.6257547,118.7086099,109.9863628,17.20465053,5.573971078,5,37.04729905,30.75321144,nan,nan,0.183363269,-0.024888144,nan,0.180175993,-0.044181112,0.070684742,0.232680724,-0.056099405,0.077088056,-0.037371143,-0.055212224,0.090328919,-0.044819249,0.043864063,41.1034826,279.0487732,0.783287101,2259,99740,5339466,312341258,115697,6027739,343942223,20769540745,7112929,394626879,23226715207,1.43E+12,0.237765407,0.046742959,0.07160648,0.073337846,0.023892299,0.015100953,0.019828417,0.048909813,0.033078804,0.005473085,0.012140582,0.003700199,0.023192986,0.017342526,0.024620819,0.017061396,0.003901514,0.006484971,0.004355606,0.001473038,0.014448533,0.013664328,0.008845531,0.010613025,0.009816385,0.004472778,0.002560691,0.007266089,0.006660079,0.002289415,847.1522798,2083.216025,0,36,36
4,37,,1616,4080,139,2176,54,2128,98.85334158,2151.298267,1616,-5.40E-13,717034.242,-1525212.584,-3.50E-12,327401.6894,-213616.8275,287187216.1,212728.2351,230676.017,150697266.3,-177055941.9,2.608891981,1807,0.970154392,45.36028113,1,0.396078431,0.383304486,0.35603222,0.100164489,0.000521867,0.000152383,3.71E-08,2.58E-05,-2.17E-08,543.3961276,31.95193996,443.7093081,-202.6000553,-202.6000553,131.6387594,93.2434343,93.94147114,11.40175425,4.815340318,4.472135955,23.46830074,22.61041882,nan,nan,0.274572592,-0.014528708,nan,0.125371321,-0.002034848,0.068052022,0.081459628,0.002197349,0.035709297,-0.001043676,0.002600643,0.020615769,0.000366554,0.012422051,63.80108532,230.1726189,0.894299945,1616,72483,3968139,240781845,37650,2016130,121607266,7844264734,1089908,64372476,4111896432,2.76E+11,0.23315072,0.017005681,0.109067427,0.054360715,0.014324165,0.008728482,0.042659344,0.048326842,0.025061522,0.013776896,0.006682132,0.005930833,0.020858801,0.025981554,0.025228697,0.014511996,0.011018512,0.007049772,0.004105249,0.004320625,0.011394501,0.0110912,0.015239863,0.014329835,0.009442499,0.006714089,0.005323309,0.003641774,0.003010231,0.003258683,98.85334158,2151.298267,0,37,37
4,38,M,9907,34720,1097,2258,873,2103,972.2252952,2182.070253,9907,1.52E-10,28318367.14,337821116.3,-2.28E-10,16810664.19,122902115.9,95701922840,12597891.1,24287805.85,62437679379,8.13E+11,4.292622282,12618,0.975338988,112.3119948,1,0.285339862,0.232957837,0.416880504,0.142998505,0.002298131,0.001490447,2.74E-06,0.00047551,-3.28E-07,3938.190689,191.8444627,2858.42002,-1696.847097,-1696.847097,1271.615131,251.0200212,254.4661078,27.85677655,10.04320307,8.94427191,61.05310839,55.40317142,nan,nan,0.288525287,0.034580509,nan,0.171277591,0.012580675,0.098422451,0.128355217,0.002486182,0.064212601,0.00839949,-0.001786828,0.045465124,0.003306583,0.030183649,57.529796,731.0336213,0.785148201,9907,983025,125859313,18446045289,783349,94538700,13410716118,2.09E+12,74537495,10078739708,1.53E+12,2.47E+14,0.194669829,0.016461982,0.092635819,0.046102135,0.01139076,0.007554657,0.038623706,0.042865832,0.021005749,0.010224453,0.005339215,0.005316124,0.022564865,0.024598449,0.02289637,0.011847972,0.007992024,0.005646477,0.003351301,0.004182544,0.013246161,0.014219295,0.014581143,0.01312811,0.0075389,0.006081355,0.004670377,0.003416869,0.002824898,0.003335765,972.2252952,2182.070253,0,38,38
4,39,,4271,8463,1143,2190,1052,2097,1099.582065,2143.449309,4271,-5.47E-12,1874318.986,-1734437.205,7.99E-12,796765.0171,-6511843.303,676455426.4,1545062.775,-3893800.831,620335519.1,-6585837166,2.052619236,4856,0.803037661,73.74283759,1,0.504667376,0.487182417,0.187451296,0.007957164,0.000401478,3.55E-05,4.23E-09,3.16E-06,-1.39E-10,590.7951138,209.8093727,438.8478076,-186.5523337,-186.5523337,361.7566789,97.225109,101.133575,26.83281573,10.17892562,9.219544457,58.28222106,57.93919194,nan,nan,0.102750599,-0.001454905,nan,0.043678842,-0.005462356,0.008682614,0.084700697,-0.003266253,0.007962289,-0.001293473,0.001829893,0.007686146,-0.001131305,0.001327969,50.83710461,331.9127343,0.879530478,4271,203223,11544089,725925093,198385,10236333,605526567,38877388227,10759909,582103259,35093656281,2.27E+12,0.528486143,0.067277829,0.182495216,0.084782616,0.013499906,0.01208713,0.014809114,0.040843861,0.011055378,0.016843751,0.012180665,0.00941195,0.008207321,0.013042679,0.003704909,0.005106141,0.0078691,0.01037325,0.016607306,0.004778178,0.015439317,0.010796194,0.008505536,0.006263712,0.004545211,0.005960674,0.006553698,0.005688308,0.004889421,0.002377051,1099.582065,2143.449309,0,39,39
4,40,,8183,16280,1938,2276,1850,2091,1893.33924,2185.317976,8183,5.80E-12,3128710.27,-10598227.43,2.38E-10,-4770805.702,5694603.041,-3806484381,17136120.63,32265730.9,8087321540,5932383562,3.558898174,9936,0.954401245,102.0731071,1,0.502641278,0.280985842,0.302634114,0.064063354,0.000921301,0.000448602,2.87E-07,0.000109769,-3.30E-08,2273.816387,202.6385674,382.3426946,583.0142615,583.0142615,2094.11226,190.7382033,192.2758435,27.01851217,10.47444438,9.433981132,64.33672943,56.9404696,nan,nan,0.046724025,-0.001749653,nan,-0.071247007,0.000940117,-0.006946826,0.255910089,0.005326723,0.014759344,0.000119684,-0.021816088,-0.035756221,-0.001428169,-0.003464727,-17.13101509,604.9493142,0.823570853,8183,354645,18498755,1062315603,771804,28678593,1336933553,70246506945,89931112,3029866289,1.31E+11,6.43E+12,0.281820914,0.027377759,0.125478257,0.061734325,0.025443427,0.018170073,0.041129234,0.051866582,0.023623097,0.013654434,0.020830315,0.012402159,0.023109748,0.018604745,0.022808415,0.010107274,0.007355146,0.010208315,0.014998257,0.008216857,0.010501459,0.00604915,0.008515661,0.009379932,0.004360165,0.002438273,0.004389341,0.006588959,0.009299512,0.00529853,1893.33924,2185.317976,0,40,40
