ImageNumber,ObjectNumber,EM_Score,Predicted_Annotation,Treatment
176,42,0.2522215504923775,E,E
176,44,0.006232181200568433,E,E
176,45,0.00021257990852793126,E,E
176,46,0.021701875259611637,E,E
176,47,0.006787127827720706,E,E
176,48,0.008074284073116457,E,E
176,49,0.011806422192292143,E,E
176,50,0.9765638958722751,M,E
176,51,0.0016501253708748516,E,E
176,52,0.01780157535206361,E,E
176,53,0.0008869080512493552,E,E
176,54,3.1125000046568886e-05,E,E
176,55,0.0012060794334926726,E,E
176,56,0.005225451697195288,E,E
176,57,0.0026514003891137247,E,E
176,58,0.06582980735263753,E,E
176,59,0.15458165245412728,E,E
176,60,0.9993665607998923,M,E
176,61,0.0075084301428568895,E,E
176,62,0.0005853358837262924,E,E
176,63,0.06159142132812934,E,E
176,64,0.08063955852674476,E,E
176,65,0.003140959326251649,E,E
176,66,0.012960260788155955,E,E
176,67,0.0005499482070747663,E,E
176,68,0.0187470841768897,E,E
176,69,0.3637477089813075,E,E
176,70,0.0024344891712712903,E,E
176,71,1.4784896175176163e-05,E,E
176,72,0.005173760825528597,E,E
176,73,0.03622402614627861,E,E
176,74,0.017007896729001555,E,E
176,75,0.0022154229864437204,E,E
176,76,0.019853529957061883,E,E
176,78,0.0829500433900762,E,E
176,79,0.005336182562342207,E,E
176,80,0.6985953018586056,M,E
176,81,0.0032731772063775526,E,E
176,82,0.00714369332189592,E,E
176,83,0.8604505954780728,M,E
176,84,0.024196205727389574,E,E
176,85,1.0910638078677727e-05,E,E
176,86,0.12559872346617862,E,E
176,87,9.79874236828153e-05,E,E
176,89,0.1462104537517747,E,E
176,90,0.9987599360895433,M,E
176,91,0.008882040739619783,E,E
176,93,0.007183631464907776,E,E
176,94,0.014221664861204113,E,E
176,95,0.01366987024333671,E,E
176,96,0.0015413184580736659,E,E
176,97,0.2915028248434735,E,E
176,98,0.05451363353619771,E,E
176,99,0.00023368099213588495,E,E
176,100,0.007926511377145841,E,E
176,101,0.015706776483903253,E,E
176,102,0.0004899100249607887,E,E
176,103,0.014049274091970758,E,E
176,104,0.009005085904338874,E,E
176,105,0.008761822187366484,E,E
176,106,0.010575451850739843,E,E
176,107,2.271260588809031e-05,E,E
176,108,0.06477445866152501,E,E
176,109,0.00014007321169625278,E,E
176,110,0.011761867888534163,E,E
176,111,0.02052715779655566,E,E
176,112,0.18510482801281278,E,E
176,113,0.036966634551844756,E,E
176,114,0.020999731418950188,E,E
176,115,0.0876920724627672,E,E
176,116,0.0014655172153433134,E,E
176,117,0.3341695430462051,E,E
176,118,0.07801250939596092,E,E
176,119,0.06025544116101289,E,E
176,120,0.01553730017577368,E,E
176,121,0.004374044514967982,E,E
176,122,0.9409800010560118,M,E
176,123,3.1830062032209113e-06,E,E
176,124,0.9840173019989802,M,E
176,125,0.02752798588085336,E,E
176,126,0.23663978566196375,E,E
176,127,0.03164041226696931,E,E
176,128,0.7813823102353336,M,E
176,129,0.06419902311424058,E,E
176,130,0.8916499268308149,M,E
176,131,0.3343591829231813,E,E
176,132,0.3596470101358306,E,E
176,133,0.9969699207873058,M,E
176,134,0.4002191560305593,E,E
176,135,0.02020836705756208,E,E
176,136,0.0048202580344673986,E,E
176,137,9.573098458234786e-05,E,E
176,138,0.20961137164551608,E,E
176,139,0.0018067769074460339,E,E
176,140,0.3537998183587126,E,E
176,142,0.0027565090507696123,E,E
176,143,0.5142583922598026,M,E
176,144,0.09121977692400064,E,E
176,145,0.0003619347329955441,E,E
176,146,0.002678704919008396,E,E
176,147,0.4951799296067003,E,E
176,148,0.0002937786442482917,E,E
176,149,0.008943661342702858,E,E
176,150,0.004727177855351028,E,E
176,151,0.30521468675912833,E,E
176,152,0.022920739065066854,E,E
176,154,0.9449097014224711,M,E
176,155,0.023445162655234435,E,E
176,156,0.0010223837333056343,E,E
176,157,0.010820081697861273,E,E
176,158,0.9764064177194551,M,E
176,159,0.016323917153255627,E,E
176,160,0.06779462668568802,E,E
176,161,0.0015677997689866837,E,E
176,162,0.04055133208991395,E,E
176,163,0.017960819963850433,E,E
176,164,0.18846832471327812,E,E
176,165,0.0019262155727867451,E,E
176,166,0.04301580054766039,E,E
176,167,0.12751467585889792,E,E
176,168,0.027560988525666436,E,E
176,169,0.8999726028295079,M,E
176,170,0.9999832431211017,M,E
176,172,0.003996004185621353,E,E
176,173,0.0054000620040136355,E,E
176,174,0.4239328483501227,E,E
176,175,0.9894086470391392,M,E
176,176,0.009094486232356576,E,E
176,177,0.039541323041688295,E,E
176,178,0.041235363585614734,E,E
176,179,0.05644883412538486,E,E
176,180,0.006289058389278684,E,E
176,181,0.02129884610724256,E,E
176,182,0.8510869401587209,M,E
176,183,0.01972372075904874,E,E
176,184,0.9963484595816018,M,E
176,185,0.0007906234575498693,E,E
176,186,0.16461779681460068,E,E
176,187,0.14091031978124777,E,E
176,188,0.0014950012120190084,E,E
176,189,0.5780393382687105,M,E
176,190,0.00835314636839985,E,E
176,191,0.001810505300841788,E,E
176,192,0.006062848624740343,E,E
176,193,0.00017877345826899815,E,E
176,194,0.003701700443977484,E,E
176,195,0.015347555257268903,E,E
176,196,5.2569793164052806e-05,E,E
176,197,0.00016070004291418333,E,E
176,198,0.2820946917211406,E,E
176,199,0.0007243502882438437,E,E
176,200,0.06521334981943308,E,E
176,201,0.022500458665799788,E,E
176,202,0.8647736032940742,M,E
176,204,0.015877065785736205,E,E
176,205,0.05580151178165229,E,E
176,206,0.016936223710474468,E,E
176,207,0.4209170890685213,E,E
176,208,0.6570383284873546,M,E
176,209,0.5019411299061162,M,E
176,210,0.0010165037441925112,E,E
176,211,0.6239269481080636,M,E
176,212,0.11014228741256778,E,E
176,213,8.656048995428961e-05,E,E
176,214,0.002036345546363348,E,E
176,215,0.03709565392832634,E,E
176,216,0.035217277834361044,E,E
176,217,0.02076948490151094,E,E
176,218,0.0013955889407709903,E,E
176,220,0.7877825299077136,M,E
176,221,0.5033168743400861,M,E
176,222,0.9903801382699252,M,E
176,223,0.9842535985835716,M,E
176,224,0.013559995838224086,E,E
180,1,0.9950324486418667,M,E
180,3,0.002678848907976213,E,E
180,4,0.01927455066630582,E,E
180,5,0.035382023392322395,E,E
180,6,0.11007931248369995,E,E
180,7,0.13298364605891913,E,E
180,8,0.02527038636022812,E,E
180,9,0.0047052978744464334,E,E
180,10,0.9974455277684668,M,E
180,11,0.32470741024926975,E,E
180,12,0.023788558317539708,E,E
180,13,0.05435751379213379,E,E
180,15,0.9999296748504392,M,E
180,16,0.014786201247302533,E,E
180,19,0.017718650128904397,E,E
180,20,0.07803014348600269,E,E
180,21,0.9964404074802712,M,E
180,22,0.002487462271534717,E,E
180,23,0.010839047341746792,E,E
180,25,0.0001711892367342726,E,E
180,27,0.006555025669961757,E,E
180,28,0.9992760494880201,M,E
180,29,0.9999998558714557,M,E
180,30,0.9819897341529835,M,E
180,31,0.8878017705966386,M,E
180,32,0.98758701188405,M,E
180,33,0.01633175799434195,E,E
180,34,0.0018772674792746887,E,E
180,35,0.0005003027422963199,E,E
180,36,0.005876091744636826,E,E
180,37,0.060091880973747,E,E
180,38,0.9990483353577486,M,E
180,39,0.017565800459266718,E,E
180,40,0.7500929178246537,M,E
180,41,0.003357716883423424,E,E
180,42,0.0016904973709956218,E,E
180,43,0.019428748009546658,E,E
180,44,0.8321620011321321,M,E
180,45,0.7146869321866323,M,E
180,48,0.0012362764359875416,E,E
180,49,0.8745813474531002,M,E
180,50,4.650034555617694e-05,E,E
180,51,0.0001453627176572814,E,E
180,52,0.0006399820642902027,E,E
180,53,0.38120350994019825,E,E
180,54,0.003886089568915749,E,E
180,55,0.00025688201893326863,E,E
180,56,0.0025456493244934535,E,E
180,57,0.09103158923292487,E,E
180,58,0.026365717942813068,E,E
180,59,1.24707442657978e-05,E,E
180,60,0.7230574630353622,M,E
180,63,0.006688455435961173,E,E
180,64,0.0007603673914093751,E,E
180,66,0.8928686103397616,M,E
180,67,0.06168029242678041,E,E
180,69,0.03268440652120575,E,E
180,71,0.018291604246462142,E,E
184,1,0.0011198065110486091,E,E
184,2,0.029963250098790598,E,E
184,3,0.06091973203277138,E,E
184,4,6.246717554907893e-05,E,E
184,5,0.0016818890846210033,E,E
184,6,0.0005438343082631886,E,E
184,7,4.958806685133691e-05,E,E
184,8,0.13741413904180938,E,E
184,9,0.0018410955864823768,E,E
184,10,0.027985918021716946,E,E
184,11,7.588598993284641e-05,E,E
184,12,0.7757665166846757,M,E
184,13,0.00125648769086212,E,E
184,14,0.4284428172930862,E,E
184,15,0.8912555218526463,M,E
184,16,2.4070063031163444e-05,E,E
184,17,0.946276136984115,M,E
184,18,0.10023662185436998,E,E
184,19,0.00458915838795028,E,E
184,20,0.0033128144021534055,E,E
184,21,0.2744612821378354,E,E
184,22,0.8301964054697251,M,E
184,23,6.823405069072268e-05,E,E
184,24,0.0004095066736389274,E,E
184,25,0.010907249487254815,E,E
184,26,0.000998515155720217,E,E
184,27,5.581515654059963e-06,E,E
184,28,0.000626018461825734,E,E
184,29,0.00010070997819708257,E,E
184,30,0.2778245219660019,E,E
184,31,0.2011654303808683,E,E
184,32,0.031633978064646774,E,E
184,33,0.0012196135666203275,E,E
184,34,0.014107757915713438,E,E
184,35,0.8961039600053751,M,E
184,37,0.0012840649097811852,E,E
184,40,0.00010543517666159323,E,E
184,41,0.0025337421643761714,E,E
185,2,0.20876480496514463,E,E
185,3,3.3955819945028753e-05,E,E
185,4,0.0032413137165450178,E,E
185,5,0.008106335881649497,E,E
185,6,0.0007224396718688637,E,E
185,7,4.832147577388727e-05,E,E
185,8,0.008753962967031214,E,E
185,9,0.2287313488970318,E,E
185,10,0.004732038038381403,E,E
185,11,0.0013473773055091983,E,E
185,12,0.0009317494633413474,E,E
185,13,0.014608150829132315,E,E
185,14,0.002948330735847339,E,E
185,15,0.05352900207289277,E,E
185,16,0.01657897956159434,E,E
185,17,0.07677245266735147,E,E
185,18,0.9449205720885006,M,E
185,19,0.6682539734239868,M,E
185,20,0.010878333282869876,E,E
185,21,0.26206683592269964,E,E
185,22,0.006117705704391927,E,E
185,23,0.00015116161761405912,E,E
185,24,0.7645183100098628,M,E
185,25,0.0007186457408660889,E,E
185,26,1.6504679200014027e-05,E,E
185,27,0.03244454582967813,E,E
185,28,0.1825346131722783,E,E
185,29,0.020723862758529634,E,E
185,30,0.12699828350273704,E,E
185,31,0.010873765202107961,E,E
185,32,0.2446941257200662,E,E
185,33,0.0007715896525298914,E,E
185,34,0.01618533942885368,E,E
185,35,0.003622823181001792,E,E
185,36,0.003224065900519271,E,E
185,37,0.02738506028895133,E,E
185,38,0.0003067091433601966,E,E
185,39,0.0016765559616792947,E,E
185,40,6.0588566498363014e-05,E,E
185,44,7.81987217195545e-06,E,E
185,45,0.8518484654774167,M,E
185,46,0.0015826974614789266,E,E
185,47,0.9193135791328765,M,E
189,1,0.0016303020758224975,E,E
189,2,1.4132530748072996e-05,E,E
189,4,0.002668788550657583,E,E
189,5,0.0030686579075325337,E,E
189,6,0.002156750856762971,E,E
189,7,0.0005358286406786572,E,E
189,8,1.9675359396534255e-05,E,E
189,9,0.005133322574819577,E,E
189,10,6.818142289389799e-05,E,E
189,11,3.394625304754081e-05,E,E
189,12,0.7011030360979954,M,E
189,13,0.9983892570279792,M,E
189,15,1.3872203750714626e-05,E,E
189,16,6.726044881975216e-05,E,E
189,17,0.014106892754124266,E,E
189,19,8.621043226002091e-05,E,E
189,20,8.708021115904757e-06,E,E
189,21,0.00047284252641121313,E,E
189,22,0.00011398012334093546,E,E
189,24,5.12234988575746e-05,E,E
189,25,7.226350016905667e-06,E,E
189,26,0.016490624400017577,E,E
189,27,0.201434762568008,E,E
189,28,0.013218613230014895,E,E
189,29,0.17055924871093656,E,E
189,30,0.0008639847818947073,E,E
189,31,0.5824836398166818,M,E
189,32,0.003684911785999604,E,E
189,33,0.007707154207443094,E,E
189,34,0.0008565499626883638,E,E
189,35,0.001959753641324967,E,E
189,36,0.0017113976441662066,E,E
189,37,0.004325499062898682,E,E
189,39,0.9990397948760577,M,E
189,40,8.287954826440401e-05,E,E
189,41,0.008293223453947165,E,E
189,42,0.0012058337499001742,E,E
189,43,0.005141345764896836,E,E
189,44,0.9885381386139649,M,E
189,45,0.014631869643719028,E,E
189,46,0.0012470546673749522,E,E
189,47,0.0014386595121264685,E,E
189,48,2.294487491752371e-05,E,E
189,49,0.002457736534704218,E,E
189,50,0.20486005649654287,E,E
189,51,0.020757860647493315,E,E
189,52,4.7580693891070486e-05,E,E
189,53,3.5596557411825216e-05,E,E
189,54,0.08419669810270759,E,E
189,56,0.0015139025098626206,E,E
189,57,0.030196187535566014,E,E
189,58,0.00028727827070955544,E,E
189,59,0.008788485044433775,E,E
189,60,0.006268067757134297,E,E
189,62,1.6225791385377567e-05,E,E
189,63,0.012981815148850129,E,E
189,64,0.04122433530986492,E,E
189,67,0.0001612777887458792,E,E
189,68,0.015782348196809147,E,E
189,70,0.1230313347577711,E,E
189,71,0.0018867411544585579,E,E
189,72,0.004140277427629566,E,E
189,73,0.001308837602636271,E,E
189,74,0.000984089686253238,E,E
189,75,0.13934609381946794,E,E
189,76,0.0007183717963620294,E,E
189,77,0.003620225574230221,E,E
189,78,0.00020917835827840138,E,E
189,79,0.009516407128275546,E,E
190,1,0.0006343698143394793,E,E
190,2,0.9433243437816716,M,E
190,4,0.0006502834064602492,E,E
190,5,0.0016864467084512019,E,E
190,6,0.2334871069199288,E,E
190,7,0.0006973132740214238,E,E
190,8,0.0002587706050042091,E,E
190,9,0.000472784334998883,E,E
190,11,0.26453748618351114,E,E
190,12,0.24030808943404622,E,E
190,13,0.14391922418519013,E,E
190,15,0.0019254894673011794,E,E
190,16,0.001944465508778824,E,E
190,17,2.307619423071378e-06,E,E
190,18,0.8397721726107993,M,E
190,19,0.0013404173122638897,E,E
190,20,8.606151349162602e-06,E,E
190,21,0.0007139765846630765,E,E
190,22,0.00019212659439585346,E,E
190,23,0.0035109108379453593,E,E
190,24,0.002034017360769412,E,E
190,25,0.9971510230115119,M,E
190,26,0.001159994782982796,E,E
190,27,0.0020148701452119997,E,E
190,28,0.011896635137851665,E,E
190,29,0.08489215676237452,E,E
190,30,0.005353591733402685,E,E
190,31,0.0005096733837409316,E,E
190,32,0.9877648917921197,M,E
190,33,0.013013149477464014,E,E
190,34,0.016343767678253875,E,E
190,35,0.003713600967170436,E,E
191,1,0.05166452287705333,E,E
191,3,0.9997167138805082,M,E
191,4,5.9908974579742296e-05,E,E
191,5,0.0003404803052371711,E,E
191,6,7.00338129620405e-05,E,E
191,12,0.005550997988743922,E,E
191,13,0.00013404836664378342,E,E
191,14,0.00021581306138400652,E,E
191,15,0.002411450816570844,E,E
191,16,0.7004680250026271,M,E
191,17,0.23942346024641303,E,E
191,18,0.06851415201684677,E,E
191,19,0.9975115468019975,M,E
191,20,0.008715852318670768,E,E
191,21,0.024324448763420894,E,E
191,22,0.0033498136733046465,E,E
191,23,0.0002081134632951755,E,E
191,24,0.0012015381057845214,E,E
191,26,0.1212353526490273,E,E
191,27,0.14228689618427723,E,E
191,28,0.0019520950287876232,E,E
191,29,0.13709027664028692,E,E
191,30,0.0026595165886137443,E,E
191,31,0.006292416394741554,E,E
191,32,0.010126744329383793,E,E
192,1,0.00012329090519646782,E,E
192,2,0.43979582132591444,E,E
192,3,0.03248918075821003,E,E
192,5,0.9479007368935431,M,E
192,7,0.5300875420691623,M,E
192,8,0.9788909515732253,M,E
192,9,1.382294194261198e-06,E,E
192,10,0.0007213752832923597,E,E
192,11,7.087891987163192e-05,E,E
192,12,0.008373839306744799,E,E
192,13,0.0304979151187102,E,E
192,14,0.9412825798198518,M,E
192,15,0.0007948053490899386,E,E
192,16,0.0384354088503574,E,E
192,17,9.058313939431172e-05,E,E
198,2,0.00535110900446553,E,E
198,3,0.00048688862187569427,E,E
198,6,0.00737468144639225,E,E
198,8,0.0027111250514384884,E,E
198,9,0.0002088973821345314,E,E
198,10,0.0024135062573902707,E,E
198,11,0.006458936833041072,E,E
198,12,0.042014397072308626,E,E
198,16,0.004926998643016435,E,E
198,17,0.9881529508187946,M,E
198,18,0.009913655413804354,E,E
198,21,0.5513255288253959,M,E
198,22,0.251876866221181,E,E
198,23,0.0001224940879876054,E,E
198,24,0.032529891673132166,E,E
198,25,0.09225625425436748,E,E
198,28,0.5295004329646732,M,E
198,29,0.027084244170724244,E,E
198,31,0.39116740653649174,E,E
198,32,0.020911282604774466,E,E
198,33,0.2883772638555739,E,E
198,34,0.9897487511071497,M,E
198,35,0.8150854977976698,M,E
198,36,0.9995374959928282,M,E
198,37,0.8706820869403074,M,E
198,38,0.025697716256982705,E,E
198,39,0.010618580274431915,E,E
198,40,0.548766500965291,M,E
198,41,0.003655016430408522,E,E
198,42,0.0077925343070716,E,E
198,43,0.0032626740334203213,E,E
198,44,0.005142723013520136,E,E
198,45,0.0024385706266305787,E,E
198,47,0.02912467736619375,E,E
198,48,0.00045219967055478317,E,E
198,49,0.5760384603353452,M,E
198,50,0.011409326783827146,E,E
198,51,0.29288386599791,E,E
198,52,0.24320705072167603,E,E
198,53,0.9970903776341542,M,E
198,54,0.0010003687729008494,E,E
198,55,0.000607046477494297,E,E
198,56,0.00808417482095495,E,E
198,57,0.0876039910843173,E,E
198,58,0.0008129361594647657,E,E
198,59,0.01765983129522465,E,E
198,60,0.00793430352612556,E,E
198,61,0.011673640175385323,E,E
198,62,5.360572287173975e-05,E,E
198,63,0.7415575874051958,M,E
198,64,0.0057460495700743675,E,E
198,65,0.08161305469438414,E,E
198,67,0.739848456179973,M,E
198,68,0.01797164828164265,E,E
198,69,0.6693137708218996,M,E
198,70,0.013513550837748281,E,E
198,71,0.0003306653002189894,E,E
198,72,0.4480773671810594,E,E
198,73,0.01410266477568327,E,E
198,74,0.6536524966964032,M,E
198,75,0.20474719008112618,E,E
198,76,0.10062876963373817,E,E
198,77,0.9912204090286618,M,E
198,80,0.00316377798013142,E,E
198,81,0.18112592247176154,E,E
198,82,0.9247041607625991,M,E
198,83,0.00015558770043786147,E,E
198,84,0.07260806192254886,E,E
198,85,0.8067246037351311,M,E
198,87,0.7357274622518475,M,E
198,88,0.0021328778981746896,E,E
198,89,0.057717592507664575,E,E
198,90,0.8719287742696948,M,E
198,91,0.011145126776324019,E,E
198,92,0.9956340761029079,M,E
198,93,0.0921567250309042,E,E
198,95,0.0032864881051467834,E,E
198,96,0.055513258720089505,E,E
198,97,0.05821035199962224,E,E
198,98,0.10465138113277891,E,E
198,99,0.00018968868071273678,E,E
198,100,0.045301360119639825,E,E
198,101,0.0008470801979855433,E,E
198,102,0.0001605588401430503,E,E
198,103,0.03934810583456985,E,E
198,104,0.002270040571882454,E,E
198,106,0.00043255102890434375,E,E
198,107,0.0011394920976123572,E,E
198,108,0.4336568960976864,E,E
198,109,0.9325110405197522,M,E
198,110,0.11462204045750553,E,E
198,111,0.00148523931517929,E,E
198,113,0.0005699809196813881,E,E
198,114,0.003084882429820139,E,E
198,115,0.0007161664328924505,E,E
198,116,0.014288197626901845,E,E
198,117,0.0438702421501625,E,E
199,1,0.00022065162464657805,E,E
199,2,0.004722992214657125,E,E
199,3,0.009286146259956754,E,E
199,4,3.272270921676588e-05,E,E
199,5,0.00012862282399399828,E,E
199,6,0.0005460860505703476,E,E
199,7,0.0006182631579026341,E,E
199,8,0.9998866845790506,M,E
199,9,0.0017982090212817442,E,E
199,10,0.00043757366443381723,E,E
199,11,0.9859714149191668,M,E
199,12,0.06344123894709486,E,E
199,13,0.007821027365201608,E,E
199,14,0.00018977866871014762,E,E
199,15,0.0004482352984560316,E,E
199,16,0.0015393644365187377,E,E
199,17,0.9883091041450043,M,E
199,18,0.10452668345135471,E,E
199,19,0.006381367880036606,E,E
199,27,0.014181206430756755,E,E
199,28,0.037497534388016486,E,E
199,30,0.9646188385065818,M,E
199,31,0.0005155229637708813,E,E
199,33,0.9805156113083372,M,E
199,34,3.834864799496563e-06,E,E
199,36,0.9997489249920761,M,E
199,37,2.7883009218485067e-06,E,E
199,38,0.13660477141109964,E,E
199,39,0.0002682715462413532,E,E
199,40,0.005648211240716638,E,E
199,41,6.334701274241601e-05,E,E
199,44,1.6662376359490577e-05,E,E
199,45,0.0019798991873811412,E,E
199,46,0.9832443341793243,M,E
199,47,9.099826437215443e-06,E,E
199,48,0.004819780161740962,E,E
199,49,0.0003255145718932573,E,E
199,50,0.0010083302726788402,E,E
199,51,0.016671198913958945,E,E
199,52,9.675366882505231e-05,E,E
199,53,3.6613791622487495e-05,E,E
199,54,0.019610598454854907,E,E
199,57,0.002090166010046225,E,E
199,58,0.013997531643959527,E,E
199,59,0.9746963647863356,M,E
199,61,0.13299398631904166,E,E
199,63,0.00036188363494012507,E,E
199,64,0.6718243036944029,M,E
199,65,0.013262772538113256,E,E
199,66,0.058402065024533656,E,E
199,67,0.10589894371366802,E,E
199,68,0.7246212063674757,M,E
199,69,0.006037566162440073,E,E
199,70,0.0005568390420880404,E,E
199,71,0.9972988666443222,M,E
199,72,0.001168708644786139,E,E
199,73,0.006095825576246153,E,E
199,74,0.016905410721443408,E,E
200,1,0.03275989567652839,E,E
200,2,0.290263883457111,E,E
200,3,0.27223579232038625,E,E
200,4,0.013772831023433348,E,E
200,5,0.22513710106325285,E,E
200,6,5.457419665489688e-06,E,E
200,7,0.015533022790475961,E,E
200,8,0.0038173404717075647,E,E
200,9,0.003303404823210237,E,E
200,10,0.00023816983982841356,E,E
200,11,0.0017846229532821225,E,E
200,13,5.294863168414291e-06,E,E
200,14,0.0009685824074577449,E,E
200,15,0.024379755028854398,E,E
200,17,0.0005770096697901094,E,E
200,18,0.006494696563981733,E,E
200,19,0.12856141810837746,E,E
200,20,0.00626991151916865,E,E
200,22,0.01835178672753711,E,E
200,23,0.00021584570851201074,E,E
200,24,2.7902431944449614e-05,E,E
200,25,0.051655179644795136,E,E
200,26,0.020126780636970727,E,E
200,27,0.0027327466090371895,E,E
200,28,0.24398424892816614,E,E
200,31,0.0016297724220599536,E,E
200,32,0.01239523746675991,E,E
200,34,0.010024130131353021,E,E
200,35,0.8336328669373528,M,E
200,36,0.14693158394286093,E,E
200,37,0.04019526458511789,E,E
200,38,0.4841261175493157,E,E
200,39,0.0020296326066231805,E,E
200,40,0.00928150970641125,E,E
200,41,0.0031925042538348404,E,E
200,42,0.4507959566208396,E,E
201,2,3.003127455515515e-05,E,E
201,3,0.014195437757477261,E,E
201,4,0.001111259282734856,E,E
201,5,0.9992911540739731,M,E
201,6,0.033784617452596796,E,E
201,8,0.23366355386440543,E,E
201,9,2.6039238216774732e-05,E,E
201,10,0.00043159504160204354,E,E
201,11,0.0005149009344804764,E,E
201,13,0.00019202142404710148,E,E
201,14,9.38268459968035e-06,E,E
201,15,0.0008751543477674073,E,E
201,16,3.8391290415932966e-05,E,E
201,17,0.1753687986349047,E,E
201,18,0.00039480865703408937,E,E
201,19,0.0380103691502948,E,E
201,20,0.9966047718530058,M,E
201,21,0.0001627903557365209,E,E
201,22,0.015979285400538838,E,E
201,23,5.701042582750157e-06,E,E
201,25,0.0642632026995908,E,E
201,26,0.0016457599785252074,E,E
201,27,0.001074199698683589,E,E
201,28,0.03945940958205715,E,E
201,29,0.9130765019225233,M,E
201,31,0.9953307677868795,M,E
201,32,2.3289142808613867e-06,E,E
201,33,0.7405330266564396,M,E
201,34,6.730387086675327e-06,E,E
201,35,9.785307817294515e-05,E,E
201,36,0.8133150644501178,M,E
201,38,0.00028314356819392883,E,E
201,39,0.0017949260314376377,E,E
201,40,1.6038768735090546e-05,E,E
201,41,0.006170012511109332,E,E
201,42,0.0006977513077133604,E,E
201,43,0.013382761787233285,E,E
201,44,0.07703489465600236,E,E
201,45,0.0025997444187228465,E,E
201,46,0.4961188631188691,E,E
201,47,4.971758598589059e-05,E,E
201,48,0.0047548855303390855,E,E
201,49,0.015339930161981805,E,E
201,50,0.03052055142485715,E,E
201,51,0.000714329374144378,E,E
201,52,6.249826710906026e-05,E,E
201,53,3.5327534605037365e-05,E,E
201,54,0.00018239355013775763,E,E
201,56,0.0010548325812905419,E,E
201,57,0.0006759027322879071,E,E
201,58,0.0023060856815153483,E,E
201,59,0.0004988248374166825,E,E
201,60,0.001996755912153741,E,E
201,61,0.0010364180736026777,E,E
201,62,5.062380881329829e-05,E,E
201,63,0.017018038507157753,E,E
201,64,0.004049131074146416,E,E
201,65,0.009999328772303735,E,E
201,66,0.00020907650682258213,E,E
201,67,0.00027180837835031864,E,E
201,68,0.9464178106155681,M,E
201,69,0.005564458211601959,E,E
201,70,0.00012313857442827297,E,E
201,71,0.06403829017112753,E,E
201,72,0.001403945478452763,E,E
201,73,4.197738256971105e-05,E,E
201,74,0.0010552994559523145,E,E
201,75,2.6057391670667184e-05,E,E
201,77,0.04849370211329237,E,E
201,78,0.07331882958443545,E,E
201,79,0.014749710930581203,E,E
201,80,0.003806414605784265,E,E
201,81,0.9556116574626756,M,E
201,82,0.46529065947872156,E,E
201,83,0.42043006515999254,E,E
201,84,0.004692284755306115,E,E
201,85,0.00041371502999314945,E,E
201,86,0.027755918567850583,E,E
201,87,0.0018549560188669137,E,E
201,90,0.9423564262680643,M,E
201,91,0.11908832122522647,E,E
201,93,0.19712131862277327,E,E
201,94,0.007615432555534067,E,E
201,95,0.007229755204822195,E,E
201,96,0.021537400519996457,E,E
201,97,0.006254487946741357,E,E
201,98,0.9990602211100547,M,E
201,99,0.9922778563982668,M,E
201,100,0.001475822189593265,E,E
202,2,7.600032673312076e-05,E,E
202,3,6.116981993475803e-05,E,E
202,5,0.04914540167276924,E,E
202,6,0.3010204818240414,E,E
202,7,0.8389528908949272,M,E
202,8,0.4967253697815205,E,E
202,9,0.0007094748625628601,E,E
202,11,0.05221563268127346,E,E
202,12,0.005441272768720138,E,E
202,13,0.0008790790571458982,E,E
202,14,0.9238793962847094,M,E
202,15,0.0012904917299908388,E,E
202,16,0.013757624938478857,E,E
202,17,0.9654734929938423,M,E
202,20,0.03444899161013722,E,E
202,22,0.00710467024838956,E,E
202,23,0.2758340516643536,E,E
202,24,3.5292635553113734e-06,E,E
202,25,0.0013120418125729695,E,E
202,26,0.001608961934527619,E,E
202,27,0.9983015977991583,M,E
202,28,0.014987626252621403,E,E
202,29,0.0011477135088213202,E,E
202,30,6.286049447996864e-05,E,E
202,31,0.00218216954211108,E,E
202,32,0.01691285032944566,E,E
202,33,0.0001983478159057575,E,E
202,34,0.0009559211952775518,E,E
202,35,0.01168610306492322,E,E
202,36,0.20581973840850157,E,E
202,37,0.08264353250653031,E,E
202,38,0.02095146811520827,E,E
202,39,0.5825166316054895,M,E
202,40,0.08144961119755188,E,E
202,41,0.09810302425391089,E,E
202,42,0.01149724751884686,E,E
202,43,0.9426044289995208,M,E
202,44,0.9813805520680009,M,E
202,45,0.12536964327367184,E,E
202,46,0.43363833798336676,E,E
202,47,0.025730365491356103,E,E
202,48,0.023877416395603594,E,E
202,49,0.000503181290579058,E,E
202,50,0.007538490454269689,E,E
202,51,0.011387992912722323,E,E
202,52,0.002694843222324588,E,E
202,53,1.4016987384240634e-05,E,E
202,54,0.10611055557820973,E,E
202,55,0.9999999999999989,M,E
202,56,0.014859873632378643,E,E
202,57,0.005476673425701289,E,E
202,58,0.003407215764395522,E,E
202,59,0.740169583440343,M,E
202,61,0.03839887856030017,E,E
202,62,0.00974606670197656,E,E
202,63,0.000427727792235814,E,E
202,64,0.004632500238019021,E,E
202,65,0.002169046947698397,E,E
202,66,0.014203421737767187,E,E
202,67,0.9984702035324006,M,E
202,68,2.3861168230237314e-06,E,E
202,69,0.029337485841292178,E,E
202,70,0.9978834867439629,M,E
202,71,9.684621167431366e-05,E,E
202,72,0.0002077506790238518,E,E
202,73,6.044936615862091e-05,E,E
